Student_ID,Name,Gender,Age,Department,Semester,Attendance_Percentage,Internal_Marks,External_Marks,City,Email
1964,Student_964,Male,22,ME,1,60.07,6.43,62.68,Pune,student964@college.edu
1965,Student_965,Male,22,CSE,8,50.48,18.2,73.47,Mumbai,student965@college.edu
1966,Student_966,Male,23,CE,4,53.77,13.63,51.9,Mumbai,student966@college.edu
1967,Student_967,Male,17,CSE,3,68.79,20.27,28.06,Mumbai,student967@college.edu
1968,Student_968,Female,21,IT,6,91.03,24.85,74.78,Bangalore,student968@college.edu
1969,Student_969,Female,23,CSE,3,50.36,18.18,68.06,Delhi,student969@college.edu
1970,Student_970,Male,17,EEE,4,72.84,6.01,43.37,Bangalore,student970@college.edu
1971,Student_971,Female,20,CE,4,66.46,7.09,63.65,Kolkata,student971@college.edu
1972,Student_972,Male,18,ME,4,52.62,22.62,63.03,Mumbai,student972@college.edu
1973,Student_973,Male,23,ME,7,72.51,15.55,70.76,Mumbai,student973@college.edu
1974,Student_974,Male,23,CE,2,62.74,21.5,64.66,Hyderabad,student974@college.edu
1975,Student_975,Female,21,EEE,5,67.59,22.13,51.84,Hyderabad,student975@college.edu
1976,Student_976,Female,19,ECE,3,85.28,23.55,49.6,Chennai,student976@college.edu
1977,Student_977,Female,20,CSE,8,76.08,24,40.38,Chennai,student977@college.edu
1978,Student_978,Female,21,EEE,7,56.23,16.1,50.72,Hyderabad,student978@college.edu
1979,Student_979,Female,17,IT,8,98.07,11.82,61.69,Kolkata,student979@college.edu
1980,Student_980,Female,17,CE,5,81.8,24.24,72.99,Chennai,student980@college.edu
1981,Student_981,Female,17,CSE,5,88.29,15.95,40.37,Pune,student981@college.edu
1982,Student_982,Female,24,ME,6,53.96,6.29,47.29,Pune,student982@college.edu
1983,Student_983,Female,17,ECE,4,52.35,17.86,38.91,Kolkata,student983@college.edu
1984,Student_984,Male,19,IT,2,50.97,16.75,53.45,Hyderabad,student984@college.edu
1985,Student_985,Female,20,ME,6,59.44,22.92,50.94,Chennai,student985@college.edu
1986,Student_986,Female,22,CE,1,70.72,18.06,11.16,Mumbai,student986@college.edu
1987,Student_987,Female,18,CSE,7,96.79,11.98,45.18,Hyderabad,student987@college.edu
1988,Student_988,Female,19,CE,7,72.85,24.32,15.75,Chennai,student988@college.edu
1989,Student_989,Female,19,CSE,2,64.51,21.03,11.71,Kolkata,student989@college.edu
1990,Student_990,Female,24,EEE,5,78.1,17.61,61.43,Pune,student990@college.edu
1991,Student_991,Female,22,ECE,8,55.6,10.86,26.81,Kolkata,student991@college.edu
1992,Student_992,Female,22,EEE,7,80.48,12.47,32.14,Chennai,student992@college.edu
1993,Student_993,Female,18,EEE,2,78.42,18.4,14.17,Kolkata,student993@college.edu
1994,Student_994,Female,18,CE,7,89.6,6.44,21.67,Chennai,student994@college.edu
1995,Student_995,Female,22,ECE,7,99.33,10.13,59.76,Chennai,student995@college.edu
1996,Student_996,Male,17,CSE,4,62.54,19.28,42.08,Kolkata,student996@college.edu
1997,Student_997,Male,19,CSE,1,75.48,14.6,67.24,Delhi,student997@college.edu
1998,Student_998,Female,21,IT,4,95.44,13.05,35.82,Mumbai,student998@college.edu
1999,Student_999,Female,18,ME,1,89.26,8.03,27.47,Hyderabad,student999@college.edu
2000,Student_1000,Male,24,IT,7,74.37,13.84,32.59,Pune,student1000@college.edu
2001,Student_1001,Female,24,IT,6,97.27,20.41,56.33,Mumbai,student1001@college.edu
2002,Student_1002,Male,18,CSE,8,52.86,10.28,46.08,Hyderabad,student1002@college.edu
2003,Student_1003,Male,22,CE,5,96.55,5.11,68.77,Hyderabad,student1003@college.edu
2004,Student_1004,Male,20,EEE,7,52.53,18.37,49.14,Pune,student1004@college.edu
2005,Student_1005,Male,21,EEE,1,77.37,24.45,42.05,Mumbai,student1005@college.edu
2006,Student_1006,Male,21,EEE,1,94.52,17.14,61.07,Pune,student1006@college.edu
2007,Student_1007,Female,18,ECE,1,63.14,7.4,71.59,Chennai,student1007@college.edu
2008,Student_1008,Male,17,CSE,7,73.61,11.41,33.13,Pune,student1008@college.edu
2009,Student_1009,Female,20,CE,2,66.22,22.35,26.24,Kolkata,student1009@college.edu
2010,Student_1010,Female,21,ECE,6,97.61,9.65,50.05,Delhi,student1010@college.edu
2011,Student_1011,Male,18,ME,2,91.18,17.15,42.43,Delhi,student1011@college.edu
2012,Student_1012,Male,24,CE,5,85.45,13.05,74.3,Delhi,student1012@college.edu
2013,Student_1013,Female,21,IT,7,79.38,9.16,40.05,Mumbai,student1013@college.edu
2014,Student_1014,Male,23,CE,1,91.03,21.27,14.83,Mumbai,student1014@college.edu
2015,Student_1015,Male,20,CE,6,69.61,19.86,73.53,Chennai,student1015@college.edu
2016,Student_1016,Female,20,EEE,6,72.38,18.23,64.83,Bangalore,student1016@college.edu
2017,Student_1017,Female,23,CE,3,86.5,9.73,21.59,Delhi,student1017@college.edu
2018,Student_1018,Male,19,IT,5,67.89,6.96,68.8,Chennai,student1018@college.edu
2019,Student_1019,Female,24,IT,8,53.2,16.52,32.14,Bangalore,student1019@college.edu
2020,Student_1020,Male,23,CSE,8,53.72,16.07,34.51,Delhi,student1020@college.edu
2021,Student_1021,Male,22,CE,6,55.77,8.77,68.92,Mumbai,student1021@college.edu
2022,Student_1022,Male,22,EEE,7,93.48,6.12,44.46,Bangalore,student1022@college.edu
2023,Student_1023,Female,18,CE,1,73.61,6.61,18.95,Kolkata,student1023@college.edu
2024,Student_1024,Female,20,ME,1,85.64,24.86,33.99,Kolkata,student1024@college.edu
2025,Student_1025,Female,19,ME,6,69.65,20.67,56.94,Kolkata,student1025@college.edu
2026,Student_1026,Female,19,EEE,2,62.94,23.44,21.32,Pune,student1026@college.edu
2027,Student_1027,Female,21,CSE,5,67.36,8.9,48.37,Kolkata,student1027@college.edu
2028,Student_1028,Male,21,CSE,1,89.71,24.21,55.19,Hyderabad,student1028@college.edu
2029,Student_1029,Male,23,IT,6,81.26,7.85,32.35,Delhi,student1029@college.edu
2030,Student_1030,Male,19,IT,1,96.88,15.18,55.1,Kolkata,student1030@college.edu
2031,Student_1031,Male,23,ECE,8,83.99,21.59,67.47,Bangalore,student1031@college.edu
2032,Student_1032,Female,24,EEE,6,78.51,12,40.69,Hyderabad,student1032@college.edu
2033,Student_1033,Male,23,CE,5,80.51,13.5,34.89,Hyderabad,student1033@college.edu
2034,Student_1034,Female,21,EEE,6,97.12,7.56,26.33,Hyderabad,student1034@college.edu
2035,Student_1035,Male,20,ECE,3,89.41,7.46,49.27,Chennai,student1035@college.edu
2036,Student_1036,Female,23,IT,6,51.2,17.39,67.19,Bangalore,student1036@college.edu
2037,Student_1037,Female,17,EEE,6,76.71,18.51,31.1,Chennai,student1037@college.edu
2038,Student_1038,Male,20,EEE,7,84.42,20.55,35.76,Hyderabad,student1038@college.edu
2039,Student_1039,Male,19,IT,8,87.43,16.13,36.43,Pune,student1039@college.edu
2040,Student_1040,Male,19,ECE,5,60.66,17.92,46.45,Kolkata,student1040@college.edu
2041,Student_1041,Male,23,IT,7,93.36,5.27,24.85,Delhi,student1041@college.edu
2042,Student_1042,Female,20,CSE,6,97.79,8.24,63.44,Bangalore,student1042@college.edu
2043,Student_1043,Male,21,CE,5,61.84,24.7,29.21,Pune,student1043@college.edu
2044,Student_1044,Male,21,IT,3,94.13,6.52,55.85,Mumbai,student1044@college.edu
2045,Student_1045,Female,22,ECE,5,54.85,18.58,43.36,Chennai,student1045@college.edu
2046,Student_1046,Male,19,ME,1,52.79,8.52,48.08,Kolkata,student1046@college.edu
2047,Student_1047,Male,18,CSE,7,56.46,19.33,21.67,Kolkata,student1047@college.edu
2048,Student_1048,Male,22,ME,5,52.89,19.12,57.78,Mumbai,student1048@college.edu
2049,Student_1049,Male,21,IT,8,92.25,9.68,22.26,Mumbai,student1049@college.edu
2050,Student_1050,Male,20,CSE,3,52.95,10.39,17.38,Bangalore,student1050@college.edu
2051,Student_1051,Female,24,CE,4,63.58,18.1,45.53,Kolkata,student1051@college.edu
2052,Student_1052,Male,21,IT,6,55.19,12.8,56.1,Mumbai,student1052@college.edu
2053,Student_1053,Male,20,CE,5,64.77,8.89,13.25,Kolkata,student1053@college.edu
2054,Student_1054,Male,22,EEE,6,54.53,19.63,14.51,Pune,student1054@college.edu
2055,Student_1055,Male,19,ME,2,83.4,8.08,62.17,Bangalore,student1055@college.edu
2056,Student_1056,Male,21,CSE,1,56.67,22.11,62.59,Mumbai,student1056@college.edu
2057,Student_1057,Female,23,CE,7,92.59,15.29,25.94,Pune,student1057@college.edu
2058,Student_1058,Male,20,ECE,1,90.86,7.11,49.99,Pune,student1058@college.edu
2059,Student_1059,Female,19,CE,2,50.68,18.88,38.81,Mumbai,student1059@college.edu
2060,Student_1060,Female,24,ECE,2,94.79,15.38,51.13,Bangalore,student1060@college.edu
2061,Student_1061,Male,24,IT,7,51.45,10.96,66.09,Kolkata,student1061@college.edu
2062,Student_1062,Male,18,CSE,5,61.98,13.45,15.19,Hyderabad,student1062@college.edu
2063,Student_1063,Male,20,CE,2,51.62,10.97,60.57,Kolkata,student1063@college.edu
2064,Student_1064,Male,22,CE,4,66.79,10.26,42.05,Delhi,student1064@college.edu
2065,Student_1065,Female,18,CSE,6,75.69,8.27,46.67,Mumbai,student1065@college.edu
2066,Student_1066,Male,18,CE,6,89.83,12.26,52.51,Chennai,student1066@college.edu
2067,Student_1067,Male,17,ECE,3,66.9,10.02,69.97,Bangalore,student1067@college.edu
2068,Student_1068,Male,21,CE,8,85.27,18.67,13.69,Mumbai,student1068@college.edu
2069,Student_1069,Male,20,ME,2,59.38,18.68,11.92,Delhi,student1069@college.edu
2070,Student_1070,Male,18,IT,2,87.53,15.04,21.59,Pune,student1070@college.edu
2071,Student_1071,Male,17,EEE,4,61.8,20.56,74.12,Chennai,student1071@college.edu
2072,Student_1072,Female,22,ECE,1,57.18,21.83,56.48,Chennai,student1072@college.edu
2073,Student_1073,Female,19,ME,1,59.27,16.6,49.95,Kolkata,student1073@college.edu
2074,Student_1074,Male,23,IT,6,59.1,17.38,13.06,Hyderabad,student1074@college.edu
2075,Student_1075,Male,23,CSE,6,75.64,10.66,67.14,Kolkata,student1075@college.edu
2076,Student_1076,Male,20,ECE,5,92.24,22.9,62.83,Bangalore,student1076@college.edu
2077,Student_1077,Female,18,EEE,7,53.98,5.48,53.21,Chennai,student1077@college.edu
2078,Student_1078,Male,23,IT,8,85.35,11.97,32.04,Chennai,student1078@college.edu
2079,Student_1079,Female,21,EEE,4,82.72,19.44,14.58,Hyderabad,student1079@college.edu
2080,Student_1080,Male,23,CSE,7,93.63,6.6,47.7,Bangalore,student1080@college.edu
2081,Student_1081,Male,23,CSE,7,62.21,8.66,56.78,Mumbai,student1081@college.edu
2082,Student_1082,Male,23,ECE,3,72.51,16.79,16.13,Hyderabad,student1082@college.edu
2083,Student_1083,Male,24,CE,7,96.29,16.2,51.19,Pune,student1083@college.edu
2084,Student_1084,Female,17,CSE,3,83,19.78,28.61,Kolkata,student1084@college.edu
2085,Student_1085,Female,18,IT,7,69.44,21.25,59.68,Mumbai,student1085@college.edu
2086,Student_1086,Male,21,CE,4,56.57,7.57,45.08,Kolkata,student1086@college.edu
2087,Student_1087,Male,18,ME,3,63.12,5.37,18.39,Hyderabad,student1087@college.edu
2088,Student_1088,Female,24,EEE,1,79.06,18.79,44.22,Mumbai,student1088@college.edu
2089,Student_1089,Female,20,CE,3,85.91,11.03,35.72,Hyderabad,student1089@college.edu
2090,Student_1090,Female,20,EEE,3,56.22,17.52,21.72,Pune,student1090@college.edu
2091,Student_1091,Female,20,CE,4,79.98,8.01,64.7,Delhi,student1091@college.edu
2092,Student_1092,Male,22,ME,4,77.52,14.38,10.72,Chennai,student1092@college.edu
2093,Student_1093,Female,23,CSE,3,75.7,15.09,30.29,Bangalore,student1093@college.edu
2094,Student_1094,Male,22,ME,8,84.51,16.7,10.82,Mumbai,student1094@college.edu
2095,Student_1095,Female,17,CSE,2,91.87,15.26,16.24,Chennai,student1095@college.edu
2096,Student_1096,Female,20,CSE,8,66.15,14.91,29.31,Delhi,student1096@college.edu
2097,Student_1097,Female,24,EEE,4,94.45,11.65,13.53,Mumbai,student1097@college.edu
2098,Student_1098,Female,21,IT,8,58.03,6.42,48.78,Chennai,student1098@college.edu
2099,Student_1099,Female,18,ME,8,58.65,6.79,15.65,Chennai,student1099@college.edu
2100,Student_1100,Male,23,CE,5,63.34,13.68,55.61,Mumbai,student1100@college.edu
2101,Student_1101,Male,19,ME,5,55.98,12.12,13.42,Chennai,student1101@college.edu
2102,Student_1102,Female,21,EEE,1,61.52,15.32,13.86,Chennai,student1102@college.edu
2103,Student_1103,Female,23,CSE,7,55.32,11.1,29.85,Mumbai,student1103@college.edu
2104,Student_1104,Male,22,EEE,3,91.09,18.76,68.28,Bangalore,student1104@college.edu
2105,Student_1105,Female,22,ECE,2,56.95,22.28,51.69,Chennai,student1105@college.edu
2106,Student_1106,Female,21,ECE,1,87.36,10.98,60.06,Chennai,student1106@college.edu
2107,Student_1107,Male,22,CE,3,52.4,8.86,19.2,Bangalore,student1107@college.edu
2108,Student_1108,Female,20,EEE,8,97.43,7.32,64.22,Kolkata,student1108@college.edu
2109,Student_1109,Female,17,CE,4,85.56,17.33,10.53,Pune,student1109@college.edu
2110,Student_1110,Male,18,CE,5,50.34,13.88,23.85,Kolkata,student1110@college.edu
2111,Student_1111,Male,17,ECE,6,88.19,8.76,50.05,Delhi,student1111@college.edu
2112,Student_1112,Male,23,CE,2,75.7,18.06,34.39,Kolkata,student1112@college.edu
2113,Student_1113,Female,18,ECE,8,88.97,7.97,73.97,Kolkata,student1113@college.edu
2114,Student_1114,Male,24,CSE,6,76.12,16.09,11.97,Delhi,student1114@college.edu
2115,Student_1115,Male,18,EEE,5,82.05,15.54,74.91,Chennai,student1115@college.edu
2116,Student_1116,Male,17,CE,8,89.32,19.68,50.54,Chennai,student1116@college.edu
2117,Student_1117,Male,21,ECE,7,70.26,6.1,46.32,Kolkata,student1117@college.edu
2118,Student_1118,Male,18,ME,7,50.14,22.76,13.87,Delhi,student1118@college.edu
2119,Student_1119,Male,24,CE,6,92.5,19.06,27.77,Chennai,student1119@college.edu
2120,Student_1120,Female,24,IT,4,69.04,9.32,70.1,Hyderabad,student1120@college.edu
2121,Student_1121,Female,24,CSE,8,74.8,8.67,33.03,Mumbai,student1121@college.edu
2122,Student_1122,Male,17,CSE,3,50.39,13.63,53.01,Mumbai,student1122@college.edu
2123,Student_1123,Male,18,ME,8,74.6,21.35,74.97,Pune,student1123@college.edu
2124,Student_1124,Male,19,ECE,4,99.32,21.86,27.1,Mumbai,student1124@college.edu
2125,Student_1125,Female,21,CE,8,63.91,15.41,47.45,Kolkata,student1125@college.edu
2126,Student_1126,Female,20,ECE,6,69.77,22.22,55.27,Mumbai,student1126@college.edu
2127,Student_1127,Female,18,CSE,4,84.36,5.11,20.7,Mumbai,student1127@college.edu
2128,Student_1128,Female,24,ECE,5,90.74,5.7,19.66,Hyderabad,student1128@college.edu
2129,Student_1129,Female,19,CSE,2,70.87,23.24,39.66,Chennai,student1129@college.edu
2130,Student_1130,Female,20,ECE,4,65.48,20.51,35.08,Hyderabad,student1130@college.edu
2131,Student_1131,Female,20,ME,8,96.89,14.01,56.42,Kolkata,student1131@college.edu
2132,Student_1132,Female,23,EEE,5,83.86,20.07,14.52,Mumbai,student1132@college.edu
2133,Student_1133,Female,18,ME,2,55.95,24.11,73.19,Bangalore,student1133@college.edu
2134,Student_1134,Male,17,ME,7,53.45,20.44,10.93,Chennai,student1134@college.edu
2135,Student_1135,Male,18,EEE,3,74.18,21.85,49.09,Pune,student1135@college.edu
2136,Student_1136,Male,19,EEE,6,61,20.21,46.57,Pune,student1136@college.edu
2137,Student_1137,Male,20,CE,8,62.7,8.36,18.76,Mumbai,student1137@college.edu
2138,Student_1138,Female,18,CE,8,93.88,21.67,19.81,Mumbai,student1138@college.edu
2139,Student_1139,Female,17,ME,7,54.48,8.9,61.52,Pune,student1139@college.edu
2140,Student_1140,Male,23,ME,3,85.77,22.85,67.69,Pune,student1140@college.edu
2141,Student_1141,Female,18,CSE,7,63.56,14.17,28.4,Bangalore,student1141@college.edu
2142,Student_1142,Male,21,CSE,1,88.02,18.54,38.47,Kolkata,student1142@college.edu
2143,Student_1143,Female,23,CE,7,86.12,14.94,33.07,Mumbai,student1143@college.edu
2144,Student_1144,Male,17,IT,5,50.37,6.88,14.72,Pune,student1144@college.edu
2145,Student_1145,Female,19,IT,2,75.46,10.81,53.76,Bangalore,student1145@college.edu
2146,Student_1146,Female,20,CE,8,56.97,24.67,63.64,Delhi,student1146@college.edu
2147,Student_1147,Male,18,CSE,7,93.31,24.21,29.82,Pune,student1147@college.edu
2148,Student_1148,Female,17,CSE,8,93.58,11.41,74.36,Chennai,student1148@college.edu
2149,Student_1149,Male,23,IT,4,70.92,24.93,14.93,Chennai,student1149@college.edu
2150,Student_1150,Male,21,ECE,3,72.22,21.91,53.02,Delhi,student1150@college.edu
2151,Student_1151,Male,17,ECE,7,65.16,17.22,39.13,Kolkata,student1151@college.edu
2152,Student_1152,Male,22,CSE,2,85.83,5.8,39.03,Mumbai,student1152@college.edu
2153,Student_1153,Female,24,ECE,5,67.93,23.03,39.75,Mumbai,student1153@college.edu
2154,Student_1154,Female,21,EEE,1,63.39,16.15,26.81,Pune,student1154@college.edu
2155,Student_1155,Female,23,CE,8,71.61,22.37,56.51,Chennai,student1155@college.edu
2156,Student_1156,Male,19,CE,3,54.57,21.69,56.9,Kolkata,student1156@college.edu
2157,Student_1157,Female,20,CSE,6,87.33,21.66,28.36,Kolkata,student1157@college.edu
2158,Student_1158,Male,23,ME,2,50.63,18.96,64.29,Kolkata,student1158@college.edu
2159,Student_1159,Female,24,IT,6,82.22,10.83,30.59,Pune,student1159@college.edu
2160,Student_1160,Female,19,CSE,2,59.14,11.72,57.13,Mumbai,student1160@college.edu
2161,Student_1161,Female,18,ECE,2,61.62,11.17,17.86,Kolkata,student1161@college.edu
2162,Student_1162,Male,17,IT,5,81.78,5.4,20.97,Pune,student1162@college.edu
2163,Student_1163,Female,22,ME,5,99.65,16.65,30.53,Pune,student1163@college.edu
2164,Student_1164,Female,21,ECE,5,88.89,18.98,48.6,Delhi,student1164@college.edu
2165,Student_1165,Male,21,EEE,7,61.29,22.08,51.96,Hyderabad,student1165@college.edu
2166,Student_1166,Female,17,ECE,4,58.8,7.8,35.76,Kolkata,student1166@college.edu
2167,Student_1167,Male,22,EEE,2,93.31,15.88,15.06,Hyderabad,student1167@college.edu
2168,Student_1168,Female,17,IT,3,72.21,5.16,34.29,Mumbai,student1168@college.edu
2169,Student_1169,Male,18,EEE,6,56.85,6.9,54.77,Pune,student1169@college.edu
2170,Student_1170,Male,24,IT,5,93.11,6.08,53.61,Bangalore,student1170@college.edu
2171,Student_1171,Female,19,IT,7,90.8,19.51,20.41,Kolkata,student1171@college.edu
2172,Student_1172,Male,23,IT,5,99.2,6.62,10.51,Bangalore,student1172@college.edu
2173,Student_1173,Male,21,IT,6,95.49,19.33,58.94,Chennai,student1173@college.edu
2174,Student_1174,Male,18,IT,6,92.59,9.99,16.91,Mumbai,student1174@college.edu
2175,Student_1175,Male,19,ECE,8,52.63,22.55,15.35,Delhi,student1175@college.edu
2176,Student_1176,Male,18,IT,2,55.22,21.26,10.18,Delhi,student1176@college.edu
2177,Student_1177,Male,22,ECE,5,78.45,24.16,38.12,Hyderabad,student1177@college.edu
2178,Student_1178,Female,21,IT,6,76.57,22.68,42.71,Pune,student1178@college.edu
2179,Student_1179,Male,23,EEE,4,72.9,23.67,51.45,Hyderabad,student1179@college.edu
2180,Student_1180,Male,17,IT,4,69.84,22.17,29.24,Chennai,student1180@college.edu
2181,Student_1181,Female,17,ME,5,71.56,18.87,56.18,Chennai,student1181@college.edu
2182,Student_1182,Female,19,IT,7,78.46,8.41,21.01,Delhi,student1182@college.edu
2183,Student_1183,Female,23,IT,6,50.1,10.43,64.08,Bangalore,student1183@college.edu
2184,Student_1184,Female,24,EEE,8,63.04,9.25,47.17,Kolkata,student1184@college.edu
2185,Student_1185,Female,20,CE,2,75.91,17.07,47.95,Delhi,student1185@college.edu
2186,Student_1186,Female,22,EEE,2,86.11,15.07,23.64,Delhi,student1186@college.edu
2187,Student_1187,Female,19,ME,7,58.71,22.34,14.82,Bangalore,student1187@college.edu
2188,Student_1188,Male,20,CE,8,77.34,24.05,40.21,Bangalore,student1188@college.edu
2189,Student_1189,Male,18,CSE,2,85.72,13.1,50.01,Chennai,student1189@college.edu
2190,Student_1190,Female,22,CSE,8,72.23,15.13,16.18,Bangalore,student1190@college.edu
2191,Student_1191,Male,18,ME,1,51.35,24.43,71.78,Hyderabad,student1191@college.edu
2192,Student_1192,Male,24,EEE,5,72.46,10.52,73.73,Chennai,student1192@college.edu
2193,Student_1193,Male,23,ECE,2,64.82,20.85,45.45,Bangalore,student1193@college.edu
2194,Student_1194,Female,21,ME,4,96.48,9.5,71.75,Pune,student1194@college.edu
2195,Student_1195,Female,22,CE,6,56.23,18.63,21.66,Chennai,student1195@college.edu
2196,Student_1196,Male,20,CE,8,82.62,10.07,11.65,Chennai,student1196@college.edu
2197,Student_1197,Female,24,IT,8,52.64,22.67,12.56,Delhi,student1197@college.edu
2198,Student_1198,Male,21,CSE,3,72.31,16.23,48.19,Kolkata,student1198@college.edu
2199,Student_1199,Male,17,CE,7,77.7,8.72,14.01,Delhi,student1199@college.edu
2200,Student_1200,Male,20,ME,3,64.9,9.49,72.31,Mumbai,student1200@college.edu
2201,Student_1201,Male,19,CE,2,72.75,14.88,19.23,Chennai,student1201@college.edu
2202,Student_1202,Female,17,ME,3,58.18,24.23,29.81,Bangalore,student1202@college.edu
2203,Student_1203,Female,24,ECE,3,65.21,20.39,63.46,Bangalore,student1203@college.edu
2204,Student_1204,Female,17,IT,1,81.06,14.77,24.22,Bangalore,student1204@college.edu
2205,Student_1205,Male,19,CSE,8,65.09,11.75,25.79,Chennai,student1205@college.edu
2206,Student_1206,Female,22,CE,4,94.99,15.99,51.75,Bangalore,student1206@college.edu
2207,Student_1207,Male,17,ME,7,81.42,19.97,27.95,Mumbai,student1207@college.edu
2208,Student_1208,Female,23,EEE,4,71.93,20.68,24.13,Chennai,student1208@college.edu
2209,Student_1209,Male,20,CSE,1,51.94,11.49,26.52,Bangalore,student1209@college.edu
2210,Student_1210,Male,21,ECE,1,74.98,19.42,41.89,Chennai,student1210@college.edu
2211,Student_1211,Male,17,ME,3,88.24,18.16,72.8,Pune,student1211@college.edu
2212,Student_1212,Female,20,IT,5,63.28,24.18,64.1,Chennai,student1212@college.edu
2213,Student_1213,Female,18,IT,8,90.34,23.62,28.5,Mumbai,student1213@college.edu
2214,Student_1214,Female,20,ECE,6,62.59,20.79,33.62,Delhi,student1214@college.edu
2215,Student_1215,Female,21,ECE,8,91.19,19.47,40.19,Chennai,student1215@college.edu
2216,Student_1216,Male,20,IT,6,54.26,10.48,73.63,Kolkata,student1216@college.edu
2217,Student_1217,Female,19,CE,3,93.31,21.92,21.21,Mumbai,student1217@college.edu
2218,Student_1218,Female,24,CE,6,74.96,13.55,33.24,Hyderabad,student1218@college.edu
2219,Student_1219,Male,21,ME,1,64.83,10.44,57.41,Pune,student1219@college.edu
2220,Student_1220,Male,24,EEE,4,63.26,12.68,72.66,Mumbai,student1220@college.edu
2221,Student_1221,Male,22,ME,6,71.6,21.72,20.12,Delhi,student1221@college.edu
2222,Student_1222,Female,24,EEE,8,99.95,7.97,24.78,Bangalore,student1222@college.edu
2223,Student_1223,Male,18,ECE,7,61.02,14.12,24.67,Bangalore,student1223@college.edu
2224,Student_1224,Male,19,CSE,3,55.16,14.85,11.36,Mumbai,student1224@college.edu
2225,Student_1225,Male,22,ME,5,79.25,5.73,49.27,Hyderabad,student1225@college.edu
2226,Student_1226,Female,20,ME,3,74.43,8.91,53.6,Bangalore,student1226@college.edu
2227,Student_1227,Male,21,EEE,2,76.21,21.53,49.16,Pune,student1227@college.edu
2228,Student_1228,Female,18,ECE,3,83.35,21.62,14.64,Kolkata,student1228@college.edu
2229,Student_1229,Female,19,ECE,1,63.36,10.85,14.5,Hyderabad,student1229@college.edu
2230,Student_1230,Male,22,EEE,4,95.53,22.5,23.68,Mumbai,student1230@college.edu
2231,Student_1231,Male,22,ECE,4,71.78,20.44,28.87,Hyderabad,student1231@college.edu
2232,Student_1232,Female,18,IT,7,56.45,13.36,61.13,Bangalore,student1232@college.edu
2233,Student_1233,Male,23,CE,6,87.11,19.97,20.36,Bangalore,student1233@college.edu
2234,Student_1234,Male,20,IT,1,82.16,24.23,12.87,Mumbai,student1234@college.edu
2235,Student_1235,Female,18,CSE,2,65.79,14.18,35.61,Bangalore,student1235@college.edu
2236,Student_1236,Female,22,ME,1,81.08,9.77,37.07,Bangalore,student1236@college.edu
2237,Student_1237,Male,17,CSE,3,60.99,23.84,39.31,Kolkata,student1237@college.edu
2238,Student_1238,Female,19,ME,1,72.24,17.07,63.75,Kolkata,student1238@college.edu
2239,Student_1239,Male,18,CE,1,94.97,7.11,16.37,Delhi,student1239@college.edu
2240,Student_1240,Male,23,ECE,7,56.68,16.45,55.76,Kolkata,student1240@college.edu
2241,Student_1241,Male,22,IT,2,69.33,15.01,31.97,Chennai,student1241@college.edu
2242,Student_1242,Female,20,EEE,3,91.06,22.11,30.15,Hyderabad,student1242@college.edu
2243,Student_1243,Male,24,IT,5,98.47,15.61,70.62,Hyderabad,student1243@college.edu
2244,Student_1244,Male,22,CE,7,72.7,10.1,26.15,Mumbai,student1244@college.edu
2245,Student_1245,Male,20,CSE,5,75.35,18.51,51.76,Kolkata,student1245@college.edu
2246,Student_1246,Female,18,EEE,7,78.61,15.85,27.88,Delhi,student1246@college.edu
2247,Student_1247,Female,20,ECE,4,96.62,9.66,42.96,Bangalore,student1247@college.edu
2248,Student_1248,Female,21,CE,8,92.91,16.47,61.11,Delhi,student1248@college.edu
2249,Student_1249,Female,21,EEE,7,58.53,21.43,67.31,Delhi,student1249@college.edu
2250,Student_1250,Female,21,CE,6,71.84,5.57,64.52,Pune,student1250@college.edu
2251,Student_1251,Male,23,CE,1,73.2,17.62,47.84,Bangalore,student1251@college.edu
2252,Student_1252,Female,23,ECE,4,89.45,11.99,26.17,Chennai,student1252@college.edu
2253,Student_1253,Female,17,ME,2,80.14,10.85,52.98,Kolkata,student1253@college.edu
2254,Student_1254,Female,23,EEE,5,82.71,12.85,56.14,Bangalore,student1254@college.edu
2255,Student_1255,Male,24,ECE,8,99.91,11.84,10.69,Delhi,student1255@college.edu
2256,Student_1256,Female,18,CE,8,53.75,21.64,38.55,Bangalore,student1256@college.edu
2257,Student_1257,Female,22,ECE,7,61.15,10.5,64.81,Chennai,student1257@college.edu
2258,Student_1258,Male,22,ME,1,70.39,19.66,41.82,Hyderabad,student1258@college.edu
2259,Student_1259,Female,17,IT,2,67.39,6.88,30.24,Mumbai,student1259@college.edu
2260,Student_1260,Male,23,EEE,6,51.08,24.03,66.67,Kolkata,student1260@college.edu
2261,Student_1261,Male,24,ME,2,54.59,17.45,20.13,Kolkata,student1261@college.edu
2262,Student_1262,Male,20,CSE,1,84.05,19.13,23.42,Pune,student1262@college.edu
2263,Student_1263,Male,17,EEE,6,93.97,10.96,54.68,Hyderabad,student1263@college.edu
2264,Student_1264,Male,24,ME,2,75.71,13.24,32.91,Kolkata,student1264@college.edu
2265,Student_1265,Female,20,CE,6,76.96,9.48,56.35,Pune,student1265@college.edu
2266,Student_1266,Male,24,EEE,7,62.75,23.65,20.25,Pune,student1266@college.edu
2267,Student_1267,Male,20,EEE,7,88.39,14.76,26.4,Pune,student1267@college.edu
